station_name,weather_date,temperature,relative_humidity,wind_direction,wind_speed,precipitation,ffmc,isi,fwi
MOUNT CAYLEY,2021032515,3.7,49,251,5.2,0,30.3323,4.90E-03,9.81E-04
MOUNT CAYLEY,2021032516,3.1,48,237,3.2,0,32.50652,7.83E-03,1.57E-03
MOUNT CAYLEY,2021032517,1.4,55,241,1.6,0,34.1725,1.09E-02,2.17E-03
MOUNT CAYLEY,2021032518,-1.8,66,72,0,0,35.03989,0.0122613,2.45E-03
MOUNT CAYLEY,2021032519,-2.5,74,100,0,0,35.69571,1.42E-02,2.85E-03
MOUNT CAYLEY,2021032520,-2.7,76,91,0.3,0,36.41679,1.69E-02,3.39E-03
MOUNT CAYLEY,2021032521,-3.1,84,131,0,0,36.81806,1.82E-02,3.64E-03
MOUNT CAYLEY,2021032522,-3.5,90,103,0.2,0,37.12909,1.97E-02,3.93E-03
MOUNT CAYLEY,2021032523,-3.8,94,121,1.3,0,37.38295,2.19E-02,4.39E-03
MOUNT CAYLEY,2021032600,-3.8,99,132,2.3,0,37.45793,2.34E-02,4.69E-03
MOUNT CAYLEY,2021032601,-4.4,95,103,0.2,0,37.62338,2.18E-02,4.36E-03
MOUNT CAYLEY,2021032602,-4.6,100,116,1.2,0,37.65545,2.31E-02,4.62E-03
MOUNT CAYLEY,2021032603,-4,100,73,0.5,0,37.68752,2.25E-02,4.49E-03
MOUNT CAYLEY,2021032604,-3.9,100,20,0,0,37.71961,2.20E-02,4.41E-03
MOUNT CAYLEY,2021032605,-4.1,100,134,0.4,0,37.75171,2.26E-02,4.53E-03
MOUNT CAYLEY,2021032606,-3.8,100,145,0.2,0,37.78381,2.26E-02,4.51E-03
MOUNT CAYLEY,2021032607,-3.3,100,223,1.6,0,37.81593,2.44E-02,4.88E-03
MOUNT CAYLEY,2021032608,-2.2,100,240,1.4,0.2,36.08929,1.67E-02,3.33E-03
MOUNT CAYLEY,2021032609,-1.5,98,263,1.7,0,36.21003,1.74E-02,3.48E-03
MOUNT CAYLEY,2021032610,-1.1,94,308,2.7,0.2,34.87371,1.35E-02,2.70E-03
MOUNT CAYLEY,2021032611,-0.2,90,236,2.1,0,35.37969,1.47E-02,2.95E-03
MOUNT CAYLEY,2021032612,0.1,96,164,0.6,0,35.56527,1.42E-02,2.85E-03
MOUNT CAYLEY,2021032613,-0.6,100,288,2.6,0,35.59665,1.59E-02,3.17E-03
MOUNT CAYLEY,2021032614,0.4,94,217,2,0,35.92352,1.66E-02,3.31E-03
MOUNT CAYLEY,2021032615,-0.7,100,239,3.6,0,35.95503,1.81E-02,3.62E-03
MOUNT CAYLEY,2021032616,0,100,21,0.7,0,35.98654,1.57E-02,3.15E-03
MOUNT CAYLEY,2021032617,-1.6,100,180,1.3,0,36.01807,0.0163268,3.27E-03
MOUNT CAYLEY,2021032618,-1.8,100,182,0.5,0,36.0496,1.58E-02,3.16E-03
MOUNT CAYLEY,2021032619,-1.9,100,87,0,0,36.08115,1.55E-02,3.10E-03
MOUNT CAYLEY,2021032620,-2.1,100,183,0.2,0,36.11271,1.58E-02,3.15E-03
MOUNT CAYLEY,2021032621,-2.3,100,212,0.2,0,36.14427,1.59E-02,3.18E-03
MOUNT CAYLEY,2021032622,-2.3,100,214,0.1,0,36.17585,1.59E-02,3.18E-03
MOUNT CAYLEY,2021032623,-2.5,100,183,0,0,36.20744,1.59E-02,3.19E-03
MOUNT CAYLEY,2021032700,-2.4,100,36,0,0,36.23903,1.61E-02,3.21E-03
MOUNT CAYLEY,2021032701,-2.9,100,128,0,0,36.27064,1.62E-02,3.23E-03
MOUNT CAYLEY,2021032702,-3.3,100,104,0,0,36.30226,1.63E-02,3.26E-03
MOUNT CAYLEY,2021032703,-3.3,100,112,0.6,0,36.33389,1.69E-02,3.38E-03
MOUNT CAYLEY,2021032704,-3.2,100,111,0.2,0,36.36553,1.67E-02,3.34E-03
MOUNT CAYLEY,2021032705,-3.3,100,181,0,0,36.39718,1.66E-02,3.32E-03
MOUNT CAYLEY,2021032706,-2.8,100,199,0,0,36.42884,0.0167384,3.35E-03
MOUNT CAYLEY,2021032707,-1.8,100,17,0,0,36.46051,1.69E-02,3.37E-03
MOUNT CAYLEY,2021032708,-0.6,100,345,0.1,0,36.49219,1.71E-02,3.41E-03
MOUNT CAYLEY,2021032709,0.9,99,265,1,0,36.56702,1.81E-02,3.63E-03
MOUNT CAYLEY,2021032710,1.2,95,240,3,0,36.87779,2.15E-02,4.29E-03
MOUNT CAYLEY,2021032711,1.2,96,229,3.3,0,37.13926,2.30E-02,4.61E-03
MOUNT CAYLEY,2021032712,1.4,95,218,5.4,0,37.50022,2.76E-02,5.53E-03
MOUNT CAYLEY,2021032713,0.9,98,220,7.1,0,37.67592,3.12E-02,6.25E-03
MOUNT CAYLEY,2021032714,0.1,100,206,5.3,0.4,34.26745,1.34E-02,2.68E-03
MOUNT CAYLEY,2021032715,-0.7,100,182,8.1,0.4,31.20955,7.18E-03,1.44E-03
MOUNT CAYLEY,2021032716,-1.2,100,178,4.7,0,31.2395,6.10E-03,1.22E-03
MOUNT CAYLEY,2021032717,-1.2,100,177,6,0,31.26945,6.56E-03,1.31E-03
MOUNT CAYLEY,2021032718,-1.1,100,172,10.3,0,31.29942,8.21E-03,1.64E-03
MOUNT CAYLEY,2021032719,-0.9,100,184,9.3,0,31.3294,7.87E-03,1.57E-03
MOUNT CAYLEY,2021032720,-1.1,100,182,11.9,0,31.35939,9.04E-03,0.0018083
MOUNT CAYLEY,2021032721,-1.3,100,174,12.8,0,31.38938,9.54E-03,1.91E-03
MOUNT CAYLEY,2021032722,-1.5,100,176,6.7,0,31.41939,7.07E-03,1.41E-03
MOUNT CAYLEY,2021032723,-1.9,100,177,10.3,0,31.44941,8.54E-03,1.71E-03
MOUNT CAYLEY,2021032800,-2,100,174,9.3,0,31.47943,8.18E-03,1.64E-03
MOUNT CAYLEY,2021032801,-2.2,100,174,10,0,31.50947,8.54E-03,1.71E-03
MOUNT CAYLEY,2021032802,-2.4,100,189,5.2,0,31.53952,6.76E-03,1.35E-03
MOUNT CAYLEY,2021032803,-2.5,100,184,8.7,0,31.56957,8.13E-03,1.63E-03
MOUNT CAYLEY,2021032804,-2.7,100,191,10.9,0,31.59964,9.15E-03,1.83E-03
MOUNT CAYLEY,2021032805,-2.8,100,179,13.2,0,31.62972,0.0103588,2.07E-03
MOUNT CAYLEY,2021032806,-2.8,100,178,14.1,0,31.65981,1.09E-02,2.18E-03
MOUNT CAYLEY,2021032807,-2.8,100,192,7.2,0,31.6899,7.78E-03,1.56E-03
MOUNT CAYLEY,2021032808,-2.9,100,188,10.2,0,31.72001,9.12E-03,1.82E-03
MOUNT CAYLEY,2021032809,-2.7,100,197,7.5,0,31.75012,0.0080189,1.60E-03
MOUNT CAYLEY,2021032810,-2.9,100,191,11.4,0,31.78025,9.84E-03,1.97E-03
MOUNT CAYLEY,2021032811,-2.8,100,206,7.4,0,31.81039,8.10E-03,1.62E-03
MOUNT CAYLEY,2021032812,-3.3,100,244,6.7,0.4,29.00178,3.65E-03,7.31E-04
MOUNT CAYLEY,2021032813,-3.8,100,239,5.2,0.2,27.73446,2.34E-03,4.69E-04
MOUNT CAYLEY,2021032814,-0.2,95,262,3.6,1.7,18.77938,9.68E-05,1.94E-05
MOUNT CAYLEY,2021032815,-3,100,277,2.8,3,9.501317,1.16E-06,2.31E-07
MOUNT CAYLEY,2021032816,-6.6,100,337,6.2,0.2,9.239726,1.19E-06,2.37E-07
MOUNT CAYLEY,2021032817,-6.8,100,349,7.2,0,9.262421,1.26E-06,2.53E-07
MOUNT CAYLEY,2021032818,-7.6,100,310,1.3,0,9.285123,9.50E-07,1.90E-07
MOUNT CAYLEY,2021032819,-8.2,100,74,2.7,0,9.307833,1.03E-06,2.07E-07
MOUNT CAYLEY,2021032820,-9.1,100,169,1.5,0,9.330549,9.85E-07,1.97E-07
MOUNT CAYLEY,2021032821,-9.3,99,354,2.5,0,9.400786,1.08E-06,2.15E-07
MOUNT CAYLEY,2021032822,-9.4,97,343,4,0,9.580947,1.28E-06,2.57E-07
MOUNT CAYLEY,2021032823,-9.6,100,7,1.7,0,9.603754,1.16E-06,2.31E-07
MOUNT CAYLEY,2021032900,-9.6,99,120,1.4,0,9.667123,1.18E-06,2.36E-07
MOUNT CAYLEY,2021032901,-9.5,99,158,1.4,0,9.730659,1.22E-06,2.44E-07
MOUNT CAYLEY,2021032902,-10.1,100,116,0.6,0,9.753515,1.19E-06,2.38E-07
MOUNT CAYLEY,2021032903,-10.2,97,62,0.2,0,9.859835,1.23E-06,2.47E-07
MOUNT CAYLEY,2021032904,-9.9,97,42,0.7,0,9.984663,1.36E-06,2.71E-07
MOUNT CAYLEY,2021032905,-10.5,97,136,2,0,10.13266,1.57E-06,3.14E-07
MOUNT CAYLEY,2021032906,-9.5,88,3,2,0,10.61668,2.03E-06,4.06E-07
MOUNT CAYLEY,2021032907,-8.6,81,85,1.8,0,11.31706,2.91E-06,5.81E-07
MOUNT CAYLEY,2021032908,-3.8,72,23,0.5,0,12.25805,4.40E-06,8.80E-07
MOUNT CAYLEY,2021032909,-2.5,63,337,0.7,2,9.537412,1.06E-06,2.12E-07
MOUNT CAYLEY,2021032910,-3,60,310,1.3,2.6,7.614434,3.64E-07,7.29E-08
MOUNT CAYLEY,2021032911,-3.3,61,267,4.1,0,9.216938,1.05E-06,2.11E-07
MOUNT CAYLEY,2021032912,-1.9,57,316,1.8,0,10.80052,2.22E-06,4.44E-07
MOUNT CAYLEY,2021032913,-3,52,287,3.5,0,12.58958,6.04E-06,1.21E-06
MOUNT CAYLEY,2021032914,-1,45,241,5,0,14.79298,1.87E-05,3.73E-06
MOUNT CAYLEY,2021032915,-1.4,48,242,5.6,0,16.93511,4.98E-05,9.96E-06
MOUNT CAYLEY,2021032916,-2.2,48,262,5.3,0,18.98783,1.15E-04,2.29E-05
MOUNT CAYLEY,2021032917,-3.7,53,260,3.1,0,20.65957,1.96E-04,3.92E-05
MOUNT CAYLEY,2021032918,-6.3,60,174,0.2,0,21.69825,2.49E-04,4.98E-05
MOUNT CAYLEY,2021032919,-7,62,66,1.3,0,22.83257,3.95E-04,7.90E-05
MOUNT CAYLEY,2021032920,-7.3,64,76,0.4,0,23.78882,5.25E-04,1.05E-04
MOUNT CAYLEY,2021032921,-7.6,69,123,1.6,0,24.76732,7.74E-04,1.55E-04
MOUNT CAYLEY,2021032922,-7.5,70,137,1,0,25.6634,1.00E-03,2.01E-04
MOUNT CAYLEY,2021032923,-8.1,78,97,0.6,0,26.30931,1.21E-03,2.41E-04
MOUNT CAYLEY,2021033000,-7.8,76,71,3.7,0,27.23536,1.87E-03,3.74E-04
MOUNT CAYLEY,2021033001,-7.9,76,73,2.8,0,28.10241,2.32E-03,4.63E-04
MOUNT CAYLEY,2021033002,-8.2,76,88,0.9,0,28.81384,2.59E-03,5.17E-04
MOUNT CAYLEY,2021033003,-8.4,80,100,0.1,0,29.31059,2.86E-03,5.72E-04
MOUNT CAYLEY,2021033004,-8.2,79,85,2.5,0,30.05992,3.97E-03,7.95E-04
MOUNT CAYLEY,2021033005,-8.7,79,101,0,0,30.51124,3.96E-03,7.92E-04
MOUNT CAYLEY,2021033006,-8.1,69,94,0.3,0,31.27905,4.93E-03,9.87E-04
MOUNT CAYLEY,2021033007,-5.8,62,109,0.1,0,32.20107,6.20E-03,1.24E-03
MOUNT CAYLEY,2021033008,0.1,45,220,0,0,33.63579,8.81E-03,1.76E-03
MOUNT CAYLEY,2021033009,-0.5,50,206,1.7,0,35.29778,0.0141697,2.83E-03
MOUNT CAYLEY,2021033010,0.1,50,221,2,0,37.00349,2.10E-02,4.19E-03
MOUNT CAYLEY,2021033011,0.8,52,296,1,0,38.5554,2.75E-02,5.50E-03
MOUNT CAYLEY,2021033012,0.9,56,268,3.8,0,40.26289,4.42E-02,8.84E-03
MOUNT CAYLEY,2021033013,3.4,48,229,1.4,0,42.06782,5.44E-02,1.09E-02
MOUNT CAYLEY,2021033014,2,55,277,3.5,0,43.77055,8.07E-02,1.61E-02
MOUNT CAYLEY,2021033015,0.9,58,230,6.5,0,45.46872,0.1226176,2.45E-02
MOUNT CAYLEY,2021033016,0.2,62,283,3.7,0,46.82716,0.1300243,2.60E-02
MOUNT CAYLEY,2021033017,-1.7,72,353,0.5,0,47.57903,0.1229436,2.46E-02
MOUNT CAYLEY,2021033018,-4.3,92,104,0,0,47.74939,0.1227142,2.45E-02
MOUNT CAYLEY,2021033019,-5.1,96,113,0.3,0,47.86903,0.126627,0.0253254
MOUNT CAYLEY,2021033020,-5.1,95,79,2.1,0,48.05644,0.1422013,2.84E-02
MOUNT CAYLEY,2021033021,-5.4,99,90,0.6,0,48.11407,0.1328727,2.66E-02
MOUNT CAYLEY,2021033022,-5.7,100,107,0.3,0,48.1496,0.1315031,2.63E-02
MOUNT CAYLEY,2021033023,-5.7,100,92,0.8,0,48.18514,0.1355005,0.0271001
MOUNT CAYLEY,2021033100,-5.8,100,83,0.7,0,48.2207,0.1354604,2.71E-02
MOUNT CAYLEY,2021033101,-5.9,100,50,0,0,48.25626,0.1313864,2.63E-02
MOUNT CAYLEY,2021033102,-5.3,100,84,0,0,48.29184,0.1320093,2.64E-02
MOUNT CAYLEY,2021033103,-5.4,100,81,0.1,0,48.32742,0.1333043,2.67E-02
MOUNT CAYLEY,2021033104,-6.2,100,81,1,0,48.36302,0.1401483,2.80E-02
MOUNT CAYLEY,2021033105,-6.5,100,33,0.2,0,48.39863,0.1352464,2.70E-02
MOUNT CAYLEY,2021033106,-3.5,85,154,0.6,0,48.80595,0.1455521,2.91E-02
MOUNT CAYLEY,2021033107,-1.5,64,76,0,0,49.553,0.1552801,3.11E-02
MOUNT CAYLEY,2021033108,2.7,51,115,0,0,50.70017,0.1784046,3.57E-02
MOUNT CAYLEY,2021033109,3.8,47,230,2.1,0,52.34952,0.2386362,4.77E-02
MOUNT CAYLEY,2021033110,4.8,48,313,1.8,0,53.95486,0.276945,5.54E-02
MOUNT CAYLEY,2021033111,5.4,47,249,2.6,0,55.63691,0.336729,0.0673458
MOUNT CAYLEY,2021033112,6.7,45,259,1.6,0,57.29193,0.3669808,7.34E-02
MOUNT CAYLEY,2021033113,7.5,46,337,0.3,0,58.71412,0.3816688,7.63E-02
MOUNT CAYLEY,2021033114,5.5,52,246,2,0,60.05289,0.4542562,9.09E-02
MOUNT CAYLEY,2021033115,4.3,55,254,1.8,0,61.2004,0.4814849,9.63E-02
MOUNT CAYLEY,2021033116,3.3,55,228,0.7,0,62.16525,0.4799866,9.60E-02
MOUNT CAYLEY,2021033117,2,43,115,1,0,63.29281,0.5151471,0.1030294
MOUNT CAYLEY,2021033118,0.9,53,120,2,0,64.23016,0.5650002,0.113
MOUNT CAYLEY,2021033119,1,53,125,0.9,0,65.06437,0.5532697,0.1106539
MOUNT CAYLEY,2021033120,1.6,46,150,1.6,0,66.05684,0.5952377,0.1190475
MOUNT CAYLEY,2021033121,2,46,185,4.4,0,67.15606,0.7124361,0.1424872
MOUNT CAYLEY,2021033122,2.2,49,181,6.8,0,68.2332,0.8330542,0.1666109
MOUNT CAYLEY,2021033123,2,47,176,4.7,0,69.2204,0.7733289,0.1546658
MOUNT CAYLEY,2021040100,1.7,45,171,6.9,0,70.24133,0.892582,0.1785164
MOUNT CAYLEY,2021040101,1.1,48,160,4.4,0,71.07002,0.8087703,0.1617541
MOUNT CAYLEY,2021040102,0.9,49,164,7.2,0,71.90032,0.9588458,0.1917692
MOUNT CAYLEY,2021040103,0.5,54,147,4.3,0,72.5376,0.8486387,0.1697277
MOUNT CAYLEY,2021040104,0.2,56,150,8.6,0,73.18348,1.08204,0.2164081
MOUNT CAYLEY,2021040105,-0.3,62,155,8.1,0,73.6898,1.078848,0.2157697
MOUNT CAYLEY,2021040106,-0.3,61,179,4.3,0,74.13205,0.9095354,0.1819071
MOUNT CAYLEY,2021040107,-0.6,65,190,4.5,0,74.50285,0.9358761,0.1871752
MOUNT CAYLEY,2021040108,-1.5,89,134,1.4,0,74.56545,0.8031116,0.1606223
MOUNT CAYLEY,2021040109,-0.6,95,263,3,0.7,61.68493,0.5254107,0.1050821
MOUNT CAYLEY,2021040110,0.5,81,218,3.2,0.2,59.10279,0.4536652,9.07E-02
MOUNT CAYLEY,2021040111,1.2,72,229,6.3,0,59.99757,0.5622086,0.1124417
MOUNT CAYLEY,2021040112,0.5,68,216,6.3,0,60.92745,0.594664,0.1189328
MOUNT CAYLEY,2021040113,1.7,66,253,5.2,0,61.87598,0.593065,0.118613
MOUNT CAYLEY,2021040114,0.5,81,280,1.7,0,62.31241,0.5086364,0.1017273
MOUNT CAYLEY,2021040115,2.1,59,225,4.3,0,63.33267,0.6094764,0.1218953
MOUNT CAYLEY,2021040116,0.6,61,242,2.5,0,64.14511,0.5772989,0.1154598
MOUNT CAYLEY,2021040117,-1,65,190,4.5,0,64.88388,0.6585324,0.1317065
MOUNT CAYLEY,2021040118,-2.1,68,172,4.4,0,65.51392,0.6716546,0.1343309
MOUNT CAYLEY,2021040119,-1.9,74,169,5.2,0,66.04671,0.7133657,0.1426731
MOUNT CAYLEY,2021040120,-2.2,80,170,4.7,0,66.44176,0.7055988,0.1411198
MOUNT CAYLEY,2021040121,-2.6,72,159,6.3,0,66.98534,0.7794743,0.1558949
MOUNT CAYLEY,2021040122,-2.7,70,181,2.5,0,67.45467,0.6539128,0.1307826
MOUNT CAYLEY,2021040123,-2.9,77,137,2.4,0,67.80501,0.6581905,0.1316381
MOUNT CAYLEY,2021040200,-2.9,83,165,2.8,0,68.06628,0.6773255,0.1354651
MOUNT CAYLEY,2021040201,-3,83,124,0.6,0,68.27137,0.6102741,0.1220548
MOUNT CAYLEY,2021040202,-3,81,154,2.8,0,68.55147,0.6879615,0.1375923
MOUNT CAYLEY,2021040203,-3.1,78,166,4.5,0,68.89617,0.7577515,0.1515503
MOUNT CAYLEY,2021040204,-3.3,83,128,1.4,0,69.10625,0.652495,0.130499
MOUNT CAYLEY,2021040205,-3.4,80,168,0.6,0,69.326,0.6310908,0.1262182
MOUNT CAYLEY,2021040206,-2.7,79,206,0.8,0,69.56702,0.6423725,0.1284745
MOUNT CAYLEY,2021040207,-1.7,79,274,0.5,0,69.80189,0.6374795,0.1274959
MOUNT CAYLEY,2021040208,-2.1,77,253,2.7,0,70.11092,0.7192972,0.1438594
MOUNT CAYLEY,2021040209,-1.7,68,191,3.5,0.2,66.98235,0.6768336,0.1353667
MOUNT CAYLEY,2021040210,-0.8,71,225,5.5,0,67.55116,0.7630684,0.1526137
MOUNT CAYLEY,2021040211,-1.3,86,291,1.7,0,67.7663,0.6345741,0.1269148
MOUNT CAYLEY,2021040212,-1.7,82,213,6.6,0.2,64.67012,0.7256816,0.1451363
MOUNT CAYLEY,2021040213,-0.4,73,204,2.5,0,65.20496,0.6030661,0.1206132
MOUNT CAYLEY,2021040214,-0.5,59,158,2.8,0,65.96328,0.6301719,0.1260344
MOUNT CAYLEY,2021040215,-1.1,77,333,2.2,0,66.37287,0.6205572,0.1241114
MOUNT CAYLEY,2021040216,-0.8,89,1,1.5,0,66.55816,0.603,0.1206
MOUNT CAYLEY,2021040217,-2.5,67,118,1.5,0,67.0508,0.6133791,0.1226758
MOUNT CAYLEY,2021040218,-3.8,69,123,4.8,0,67.56533,0.7369678,0.1473936
MOUNT CAYLEY,2021040219,-4.7,80,103,3.4,0,67.86527,0.693571,0.1387142
MOUNT CAYLEY,2021040220,-5.1,87,90,4.6,0,68.0648,0.7415971,0.1483194
MOUNT CAYLEY,2021040221,-5.8,88,82,1.4,0,68.20847,0.6340937,0.1268187
MOUNT CAYLEY,2021040222,-5.3,50,75,1.1,0,68.78558,0.6362045,0.1272409
MOUNT CAYLEY,2021040223,-3.8,56,153,0,0,69.2072,0.6099968,0.1219994
MOUNT CAYLEY,2021040300,-3.6,64,148,1.5,0,69.64175,0.6670167,0.1334033
MOUNT CAYLEY,2021040301,-4.1,82,40,1.5,0,69.84554,0.6713594,0.1342719
MOUNT CAYLEY,2021040302,-4.4,100,296,1.3,0,69.88824,0.6655344,0.1331069
MOUNT CAYLEY,2021040303,-3.8,89,113,4,0,70.02783,0.7659463,0.1531893
MOUNT CAYLEY,2021040304,-3.7,100,73,1.4,0,70.07059,0.6728154,0.1345631
MOUNT CAYLEY,2021040305,-3.6,100,49,3,0,70.11337,0.7303109,0.1460622
MOUNT CAYLEY,2021040306,-2.4,100,59,0.3,0,70.15617,0.6382917,0.1276583
MOUNT CAYLEY,2021040307,-1.4,100,181,3.6,0,70.19897,0.7548076,0.1509615
MOUNT CAYLEY,2021040308,-0.6,99,180,4.7,0,70.2418,0.7989315,0.1597863
MOUNT CAYLEY,2021040309,-0.1,98,191,5.5,1.1,52.33709,0.2828552,5.66E-02
MOUNT CAYLEY,2021040310,0.1,100,200,3,1.7,33.96776,1.11E-02,2.22E-03
MOUNT CAYLEY,2021040311,0.2,100,197,6.4,2.2,19.86989,1.71E-04,3.43E-05
MOUNT CAYLEY,2021040312,0.1,100,180,12.2,1.3,14.81899,2.72E-05,5.43E-06
MOUNT CAYLEY,2021040313,0.3,96,177,14.1,1.1,12.27515,8.81E-06,1.76E-06
MOUNT CAYLEY,2021040314,-0.5,100,187,11.1,0.2,11.8659,6.16E-06,1.23E-06
MOUNT CAYLEY,2021040315,-0.6,100,185,7.2,0,11.88946,5.12E-06,1.02E-06
MOUNT CAYLEY,2021040316,-0.8,100,180,8.9,0.2,11.5007,4.57E-06,9.14E-07
MOUNT CAYLEY,2021040317,-1.5,100,182,9.1,0.2,11.13264,3.81E-06,7.63E-07
MOUNT CAYLEY,2021040318,-2.2,100,191,9.3,0,11.15596,3.90E-06,7.80E-07
MOUNT CAYLEY,2021040319,-2.3,100,201,4.1,0,11.17928,3.04E-06,6.07E-07
MOUNT CAYLEY,2021040320,-2.5,100,189,7.8,0,11.20262,3.70E-06,7.41E-07
MOUNT CAYLEY,2021040321,-2.7,100,205,1.5,0,11.22596,2.73E-06,5.46E-07
MOUNT CAYLEY,2021040322,-3.3,100,247,2,0,11.24931,2.83E-06,5.67E-07
MOUNT CAYLEY,2021040323,-4.1,100,201,5,0,11.27267,3.34E-06,6.67E-07
MOUNT CAYLEY,2021040400,-4.2,100,238,2.2,0,11.29603,2.93E-06,5.87E-07
MOUNT CAYLEY,2021040401,-5.8,100,198,1.1,0,11.31941,2.81E-06,5.62E-07
MOUNT CAYLEY,2021040402,-7.6,100,125,0.6,0,11.34279,2.77E-06,5.54E-07
MOUNT CAYLEY,2021040403,-8.2,100,61,0.4,0,11.36618,2.78E-06,5.56E-07
MOUNT CAYLEY,2021040404,-8.9,100,73,0.6,0,11.38957,2.84E-06,5.68E-07
MOUNT CAYLEY,2021040405,-8.7,100,100,0.1,0,11.41298,2.80E-06,5.61E-07
MOUNT CAYLEY,2021040406,-8.6,100,25,0.5,0,11.43639,2.90E-06,5.79E-07
MOUNT CAYLEY,2021040407,-5.1,100,165,0.6,0,11.45981,2.95E-06,5.89E-07
MOUNT CAYLEY,2021040408,-2.5,97,200,0,0.9,9.849966,1.22E-06,2.43E-07
MOUNT CAYLEY,2021040409,-2.5,81,299,2.5,3.7,6.320932,1.77E-07,3.54E-08
MOUNT CAYLEY,2021040410,-0.9,94,270,1.4,2.4,5.306149,8.83E-08,1.77E-08
MOUNT CAYLEY,2021040411,-1.5,79,333,2.3,0,6.325011,1.76E-07,3.51E-08
MOUNT CAYLEY,2021040412,-1.1,75,18,2.9,0,7.549493,3.80E-07,7.60E-08
MOUNT CAYLEY,2021040413,-0.7,76,311,1.5,0,8.626463,6.62E-07,1.32E-07
MOUNT CAYLEY,2021040414,-0.3,73,291,3.5,0,10.00795,1.58E-06,3.16E-07
MOUNT CAYLEY,2021040415,0.1,59,278,4.2,0,11.89231,4.41E-06,8.81E-07
MOUNT CAYLEY,2021040416,-0.5,53,288,2.2,0,13.70604,9.74E-06,1.95E-06
MOUNT CAYLEY,2021040417,-1.3,53,263,1.6,0,15.39695,2.07E-05,4.14E-06
MOUNT CAYLEY,2021040418,-4.1,59,29,0.2,0,16.56124,3.23E-05,6.46E-06
MOUNT CAYLEY,2021040419,-4.7,63,96,0.9,0,17.7434,5.53E-05,1.11E-05
MOUNT CAYLEY,2021040420,-5.4,64,126,0.7,0,18.84101,8.57E-05,1.71E-05
MOUNT CAYLEY,2021040421,-5.2,60,89,0.4,0,19.97778,1.32E-04,2.64E-05
MOUNT CAYLEY,2021040422,-4.8,53,83,3.3,0,21.59262,2.80E-04,5.61E-05
MOUNT CAYLEY,2021040423,-6,61,115,1.2,0,22.7805,3.86E-04,7.72E-05
MOUNT CAYLEY,2021040500,-5.2,51,95,1.3,0,24.21629,6.35E-04,1.27E-04
MOUNT CAYLEY,2021040501,-4.7,46,73,4.1,0,26.00482,1.31E-03,2.61E-04
MOUNT CAYLEY,2021040502,-5,46,86,0.1,0,27.30635,1.60E-03,3.19E-04
MOUNT CAYLEY,2021040503,-5.4,47,95,0.7,0,28.69513,2.47E-03,4.95E-04
MOUNT CAYLEY,2021040504,-4.9,43,92,0.1,0,30.03437,3.50E-03,6.99E-04
MOUNT CAYLEY,2021040505,-5,46,106,0.9,0,31.46569,5.34E-03,1.07E-03
MOUNT CAYLEY,2021040506,-4.8,46,103,0.8,0,32.87833,7.61E-03,1.52E-03
MOUNT CAYLEY,2021040507,-1.5,38,99,0.2,0,34.48791,1.09E-02,2.18E-03
MOUNT CAYLEY,2021040508,3.1,32,195,0.2,0,36.50625,1.72E-02,3.44E-03
MOUNT CAYLEY,2021040509,3.4,29,232,1.3,0,38.8155,0.0294254,5.89E-03
MOUNT CAYLEY,2021040510,3,35,209,3,0,41.10558,4.96E-02,9.93E-03
MOUNT CAYLEY,2021040511,3.8,36,203,2.5,0,43.33367,7.14E-02,1.43E-02
MOUNT CAYLEY,2021040512,4.1,37,274,3.3,0,45.57754,0.1060895,0.0212179
MOUNT CAYLEY,2021040513,4.4,39,222,4.7,0,47.83921,0.1574197,3.15E-02
MOUNT CAYLEY,2021040514,5,40,278,2.6,0,49.87883,0.1842931,3.69E-02
MOUNT CAYLEY,2021040515,4.7,42,245,3.8,0,51.87614,0.2469589,4.94E-02
MOUNT CAYLEY,2021040516,3.5,49,295,2,0,53.4143,0.2651856,5.30E-02
MOUNT CAYLEY,2021040517,2.4,56,252,1.5,0,54.64491,0.2913113,5.83E-02
MOUNT CAYLEY,2021040518,-1.2,61,111,0,0,55.35817,0.2882179,5.76E-02
MOUNT CAYLEY,2021040519,-2,63,102,0,0,56.00349,0.3048603,6.10E-02
MOUNT CAYLEY,2021040520,-2.3,67,119,0.3,0,56.65473,0.3267368,6.53E-02
MOUNT CAYLEY,2021040521,-2.9,71,90,0,0,57.129,0.3342724,6.69E-02
MOUNT CAYLEY,2021040522,-3,74,79,1.6,0,57.72412,0.3793063,7.59E-02
MOUNT CAYLEY,2021040523,-3.4,81,93,0.3,0,58.08324,0.364849,7.30E-02
MOUNT CAYLEY,2021040600,-3.9,94,107,0.2,0,58.20514,0.3662535,0.0732507
MOUNT CAYLEY,2021040601,-3.7,100,107,0,0,58.244,0.3636026,7.27E-02
MOUNT CAYLEY,2021040602,-4.2,100,100,0,0,58.28288,0.3646244,7.29E-02
MOUNT CAYLEY,2021040603,-4.4,100,80,0,0,58.32176,0.3656463,7.31E-02
MOUNT CAYLEY,2021040604,-3.8,100,81,1.3,0,58.36066,0.3914918,7.83E-02
MOUNT CAYLEY,2021040605,-4.3,100,84,0.5,0,58.39957,0.3770721,7.54E-02
MOUNT CAYLEY,2021040606,-3.9,100,154,0.1,0,58.4385,0.3705752,7.41E-02
