Date (PST),Parameter ,Value (m3/s)
5/29/2021 17:45,47,257
5/29/2021 17:50,47,257
5/29/2021 17:55,47,256
5/29/2021 18:00,47,256
5/29/2021 18:05,47,256
5/29/2021 18:10,47,256
5/29/2021 18:15,47,256
5/29/2021 18:20,47,255
5/29/2021 18:25,47,256
5/29/2021 18:30,47,255
5/29/2021 18:35,47,256
5/29/2021 18:40,47,256
5/29/2021 18:45,47,255
5/29/2021 18:50,47,255
5/29/2021 18:55,47,256
5/29/2021 19:00,47,255
5/29/2021 19:05,47,255
5/29/2021 19:10,47,255
5/29/2021 19:15,47,256
5/29/2021 19:20,47,255
5/29/2021 19:25,47,256
5/29/2021 19:30,47,256
5/29/2021 19:35,47,256
5/29/2021 19:40,47,256
5/29/2021 19:45,47,256
5/29/2021 19:50,47,256
5/29/2021 19:55,47,256
5/29/2021 20:00,47,256
5/29/2021 20:05,47,256
5/29/2021 20:10,47,256
5/29/2021 20:15,47,256
5/29/2021 20:20,47,256
5/29/2021 20:25,47,257
5/29/2021 20:30,47,257
5/29/2021 20:35,47,257
5/29/2021 20:40,47,257
5/29/2021 20:45,47,257
5/29/2021 20:50,47,258
5/29/2021 20:55,47,258
5/29/2021 21:00,47,258
5/29/2021 21:05,47,259
5/29/2021 21:10,47,258
5/29/2021 21:15,47,258
5/29/2021 21:20,47,259
5/29/2021 21:25,47,260
5/29/2021 21:30,47,260
5/29/2021 21:35,47,260
5/29/2021 21:40,47,260
5/29/2021 21:45,47,260
5/29/2021 21:50,47,260
5/29/2021 21:55,47,261
5/29/2021 22:00,47,260
5/29/2021 22:05,47,261
5/29/2021 22:10,47,261
5/29/2021 22:15,47,261
5/29/2021 22:20,47,261
5/29/2021 22:25,47,261
5/29/2021 22:30,47,261
5/29/2021 22:35,47,262
5/29/2021 22:40,47,262
5/29/2021 22:45,47,262
5/29/2021 22:50,47,262
5/29/2021 22:55,47,263
5/29/2021 23:00,47,263
5/29/2021 23:05,47,263
5/29/2021 23:10,47,263
5/29/2021 23:15,47,264
5/29/2021 23:20,47,264
5/29/2021 23:25,47,264
5/29/2021 23:30,47,265
5/29/2021 23:35,47,265
5/29/2021 23:40,47,266
5/29/2021 23:45,47,266
5/29/2021 23:50,47,266
5/29/2021 23:55,47,267
5/30/2021 0:00,47,268
5/30/2021 0:05,47,268
5/30/2021 0:10,47,268
5/30/2021 0:15,47,269
5/30/2021 0:20,47,269
5/30/2021 0:25,47,270
5/30/2021 0:30,47,270
5/30/2021 0:35,47,270
5/30/2021 0:40,47,272
5/30/2021 0:45,47,272
5/30/2021 0:50,47,272
5/30/2021 0:55,47,272
5/30/2021 1:00,47,273
5/30/2021 1:05,47,273
5/30/2021 1:10,47,274
5/30/2021 1:15,47,274
5/30/2021 1:20,47,275
5/30/2021 1:25,47,275
5/30/2021 1:30,47,276
5/30/2021 1:35,47,276
5/30/2021 1:40,47,277
5/30/2021 1:45,47,277
5/30/2021 1:50,47,278
5/30/2021 1:55,47,278
5/30/2021 2:00,47,279
5/30/2021 2:05,47,279
5/30/2021 2:10,47,280
5/30/2021 2:15,47,281
5/30/2021 2:20,47,282
5/30/2021 2:25,47,282
5/30/2021 2:30,47,282
5/30/2021 2:35,47,283
5/30/2021 2:40,47,284
5/30/2021 2:45,47,285
5/30/2021 2:50,47,286
5/30/2021 2:55,47,286
5/30/2021 3:00,47,286
5/30/2021 3:05,47,286
5/30/2021 3:10,47,287
5/30/2021 3:15,47,287
5/30/2021 3:20,47,288
5/30/2021 3:25,47,289
5/30/2021 3:30,47,290
5/30/2021 3:35,47,290
5/30/2021 3:40,47,290
5/30/2021 3:45,47,290
5/30/2021 3:50,47,291
5/30/2021 3:55,47,292
5/30/2021 4:00,47,293
5/30/2021 4:05,47,293
5/30/2021 4:10,47,293
5/30/2021 4:15,47,293
5/30/2021 4:20,47,295
5/30/2021 4:25,47,295
5/30/2021 4:30,47,296
5/30/2021 4:35,47,297
5/30/2021 4:40,47,297
5/30/2021 4:45,47,298
5/30/2021 4:50,47,298
5/30/2021 4:55,47,298
5/30/2021 5:00,47,299
5/30/2021 5:05,47,299
5/30/2021 5:10,47,300
5/30/2021 5:15,47,299
5/30/2021 5:20,47,301
5/30/2021 5:25,47,300
5/30/2021 5:30,47,301
5/30/2021 5:35,47,301
5/30/2021 5:40,47,302
5/30/2021 5:45,47,302
5/30/2021 5:50,47,302
5/30/2021 5:55,47,302
5/30/2021 6:00,47,303
5/30/2021 6:05,47,304
5/30/2021 6:10,47,304
5/30/2021 6:15,47,304
5/30/2021 6:20,47,305
5/30/2021 6:25,47,305
5/30/2021 6:30,47,304
5/30/2021 6:35,47,305
5/30/2021 6:40,47,305
5/30/2021 6:45,47,305
5/30/2021 6:50,47,305
5/30/2021 6:55,47,305
5/30/2021 7:00,47,305
5/30/2021 7:05,47,306
5/30/2021 7:10,47,306
5/30/2021 7:15,47,306
5/30/2021 7:20,47,306
5/30/2021 7:25,47,306
5/30/2021 7:30,47,306
5/30/2021 7:35,47,306
5/30/2021 7:40,47,306
5/30/2021 7:45,47,306
5/30/2021 7:50,47,306
5/30/2021 7:55,47,306
5/30/2021 8:00,47,306
5/30/2021 8:05,47,306
5/30/2021 8:10,47,307
5/30/2021 8:15,47,306
5/30/2021 8:20,47,307
5/30/2021 8:25,47,307
5/30/2021 8:30,47,306
5/30/2021 8:35,47,307
5/30/2021 8:40,47,307
5/30/2021 8:45,47,306
5/30/2021 8:50,47,306
5/30/2021 8:55,47,306
5/30/2021 9:00,47,306
5/30/2021 9:05,47,306
5/30/2021 9:10,47,306
5/30/2021 9:15,47,306
5/30/2021 9:20,47,307
5/30/2021 9:25,47,306
5/30/2021 9:30,47,306
5/30/2021 9:35,47,305
5/30/2021 9:40,47,305
5/30/2021 9:45,47,305
5/30/2021 9:50,47,305
5/30/2021 9:55,47,304
5/30/2021 10:00,47,304
5/30/2021 10:05,47,304
5/30/2021 10:10,47,304
5/30/2021 10:15,47,304
5/30/2021 10:20,47,304
5/30/2021 10:25,47,303
5/30/2021 10:30,47,303
5/30/2021 10:35,47,304
5/30/2021 10:40,47,303
5/30/2021 10:45,47,302
5/30/2021 10:50,47,302
5/30/2021 10:55,47,302
5/30/2021 11:00,47,302
5/30/2021 11:05,47,301
5/30/2021 11:10,47,301
5/30/2021 11:15,47,300
5/30/2021 11:20,47,301
5/30/2021 11:25,47,301
5/30/2021 11:30,47,300
5/30/2021 11:35,47,300
5/30/2021 11:40,47,300
5/30/2021 11:45,47,300
5/30/2021 11:50,47,299
5/30/2021 11:55,47,299
5/30/2021 12:00,47,299
5/30/2021 12:05,47,298
5/30/2021 12:10,47,298
5/30/2021 12:15,47,297
5/30/2021 12:20,47,297
5/30/2021 12:25,47,297
5/30/2021 12:30,47,296
5/30/2021 12:35,47,296
5/30/2021 12:40,47,295
5/30/2021 12:45,47,295
5/30/2021 12:50,47,296
5/30/2021 12:55,47,295
5/30/2021 13:00,47,295
5/30/2021 13:05,47,295
5/30/2021 13:10,47,294
5/30/2021 13:15,47,293
5/30/2021 13:20,47,293
5/30/2021 13:25,47,293
5/30/2021 13:30,47,293
5/30/2021 13:35,47,293
5/30/2021 13:40,47,292
5/30/2021 13:45,47,291
5/30/2021 13:50,47,291
5/30/2021 13:55,47,291
5/30/2021 14:00,47,290
5/30/2021 14:05,47,290
5/30/2021 14:10,47,289
5/30/2021 14:15,47,289
5/30/2021 14:20,47,289
5/30/2021 14:25,47,289
5/30/2021 14:30,47,287
5/30/2021 14:35,47,287
5/30/2021 14:40,47,287
5/30/2021 14:45,47,287
5/30/2021 14:50,47,287
5/30/2021 14:55,47,286
5/30/2021 15:00,47,286
5/30/2021 15:05,47,285
5/30/2021 15:10,47,285
5/30/2021 15:15,47,284
5/30/2021 15:20,47,284
5/30/2021 15:25,47,284
5/30/2021 15:30,47,284
5/30/2021 15:35,47,284
5/30/2021 15:40,47,283
5/30/2021 15:45,47,282
5/30/2021 15:50,47,282
5/30/2021 15:55,47,282
5/30/2021 16:00,47,281
5/30/2021 16:05,47,281
5/30/2021 16:10,47,281
5/30/2021 16:15,47,280
5/30/2021 16:20,47,280
5/30/2021 16:25,47,280
5/30/2021 16:30,47,278
5/30/2021 16:35,47,280
5/30/2021 16:40,47,278
5/30/2021 16:45,47,278
5/30/2021 16:50,47,278
5/30/2021 16:55,47,278
5/30/2021 17:00,47,277
5/30/2021 17:05,47,277
5/30/2021 17:10,47,276
5/30/2021 17:15,47,277
5/30/2021 17:20,47,275
5/30/2021 17:25,47,276
5/30/2021 17:30,47,275
5/30/2021 17:35,47,275
5/30/2021 17:40,47,275
5/30/2021 17:45,47,275
5/30/2021 17:50,47,274
5/30/2021 17:55,47,274
5/30/2021 18:00,47,273
5/30/2021 18:05,47,273
5/30/2021 18:10,47,273
5/30/2021 18:15,47,273
5/30/2021 18:20,47,273
5/30/2021 18:25,47,273
5/30/2021 18:30,47,272
5/30/2021 18:35,47,272
5/30/2021 18:40,47,272
5/30/2021 18:45,47,271
5/30/2021 18:50,47,271
5/30/2021 18:55,47,271
5/30/2021 19:00,47,271
5/30/2021 19:05,47,270
5/30/2021 19:10,47,271
5/30/2021 19:15,47,271
5/30/2021 19:20,47,270
5/30/2021 19:25,47,270
5/30/2021 19:30,47,270
5/30/2021 19:35,47,270
5/30/2021 19:40,47,270
5/30/2021 19:45,47,269
5/30/2021 19:50,47,269
5/30/2021 19:55,47,269
5/30/2021 20:00,47,269
5/30/2021 20:05,47,269
5/30/2021 20:10,47,269
5/30/2021 20:15,47,269
5/30/2021 20:20,47,269
5/30/2021 20:25,47,269
5/30/2021 20:30,47,269
5/30/2021 20:35,47,268
5/30/2021 20:40,47,269
5/30/2021 20:45,47,269
5/30/2021 20:50,47,269
5/30/2021 20:55,47,268
5/30/2021 21:00,47,268
5/30/2021 21:05,47,269
5/30/2021 21:10,47,269
5/30/2021 21:15,47,269
5/30/2021 21:20,47,269
5/30/2021 21:25,47,269
5/30/2021 21:30,47,269
5/30/2021 21:35,47,268
5/30/2021 21:40,47,269
5/30/2021 21:45,47,269
5/30/2021 21:50,47,270
5/30/2021 21:55,47,270
5/30/2021 22:00,47,270
5/30/2021 22:05,47,270
5/30/2021 22:10,47,270
5/30/2021 22:15,47,271
5/30/2021 22:20,47,271
5/30/2021 22:25,47,270
5/30/2021 22:30,47,271
5/30/2021 22:35,47,271
5/30/2021 22:40,47,272
5/30/2021 22:45,47,271
5/30/2021 22:50,47,271
5/30/2021 22:55,47,271
5/30/2021 23:00,47,272
5/30/2021 23:05,47,272
5/30/2021 23:10,47,272
5/30/2021 23:15,47,272
5/30/2021 23:20,47,272
5/30/2021 23:25,47,272
5/30/2021 23:30,47,273
5/30/2021 23:35,47,273
5/30/2021 23:40,47,273
5/30/2021 23:45,47,273
5/30/2021 23:50,47,273
5/30/2021 23:55,47,274
5/31/2021 0:00,47,273
5/31/2021 0:05,47,274
5/31/2021 0:10,47,273
5/31/2021 0:15,47,274
5/31/2021 0:20,47,274
5/31/2021 0:25,47,274
5/31/2021 0:30,47,275
5/31/2021 0:35,47,275
5/31/2021 0:40,47,274
5/31/2021 0:45,47,276
5/31/2021 0:50,47,276
5/31/2021 0:55,47,276
5/31/2021 1:00,47,276
5/31/2021 1:05,47,276
5/31/2021 1:10,47,276
5/31/2021 1:15,47,277
5/31/2021 1:20,47,278
5/31/2021 1:25,47,278
5/31/2021 1:30,47,278
5/31/2021 1:35,47,278
5/31/2021 1:40,47,279
5/31/2021 1:45,47,279
5/31/2021 1:50,47,279
5/31/2021 1:55,47,280
5/31/2021 2:00,47,280
5/31/2021 2:05,47,281
5/31/2021 2:10,47,281
5/31/2021 2:15,47,281
5/31/2021 2:20,47,282
5/31/2021 2:25,47,283
5/31/2021 2:30,47,283
5/31/2021 2:35,47,283
5/31/2021 2:40,47,283
5/31/2021 2:45,47,284
5/31/2021 2:50,47,285
5/31/2021 2:55,47,285
5/31/2021 3:00,47,286
5/31/2021 3:05,47,286
5/31/2021 3:10,47,286
5/31/2021 3:15,47,287
5/31/2021 3:20,47,288
5/31/2021 3:25,47,288
5/31/2021 3:30,47,288
5/31/2021 3:35,47,289
5/31/2021 3:40,47,289
5/31/2021 3:45,47,290
5/31/2021 3:50,47,290
5/31/2021 3:55,47,291
5/31/2021 4:00,47,292
5/31/2021 4:05,47,292
5/31/2021 4:10,47,292
5/31/2021 4:15,47,293
5/31/2021 4:20,47,294
5/31/2021 4:25,47,294
5/31/2021 4:30,47,294
5/31/2021 4:35,47,296
5/31/2021 4:40,47,296
5/31/2021 4:45,47,296
5/31/2021 4:50,47,297
5/31/2021 4:55,47,297
5/31/2021 5:00,47,298
5/31/2021 5:05,47,299
5/31/2021 5:10,47,299
5/31/2021 5:15,47,300
5/31/2021 5:20,47,300
5/31/2021 5:25,47,301
5/31/2021 5:30,47,301
5/31/2021 5:35,47,302
5/31/2021 5:40,47,303
5/31/2021 5:45,47,303
5/31/2021 5:50,47,304
5/31/2021 5:55,47,304
5/31/2021 6:00,47,305
5/31/2021 6:05,47,305
5/31/2021 6:10,47,305
5/31/2021 6:15,47,305
5/31/2021 6:20,47,306
5/31/2021 6:25,47,308
5/31/2021 6:30,47,308
5/31/2021 6:35,47,309
5/31/2021 6:40,47,310
5/31/2021 6:45,47,310
5/31/2021 6:50,47,309
5/31/2021 6:55,47,310
5/31/2021 7:00,47,311
5/31/2021 7:05,47,311
5/31/2021 7:10,47,312
5/31/2021 7:15,47,312
5/31/2021 7:20,47,313
5/31/2021 7:25,47,313
5/31/2021 7:30,47,313
5/31/2021 7:35,47,314
5/31/2021 7:40,47,314
5/31/2021 7:45,47,314
5/31/2021 7:50,47,314
5/31/2021 7:55,47,315
5/31/2021 8:00,47,316
5/31/2021 8:05,47,316
5/31/2021 8:10,47,316
5/31/2021 8:15,47,317
5/31/2021 8:20,47,318
5/31/2021 8:25,47,318
5/31/2021 8:30,47,319
5/31/2021 8:35,47,318
5/31/2021 8:40,47,319
5/31/2021 8:45,47,319
5/31/2021 8:50,47,319
5/31/2021 8:55,47,320
5/31/2021 9:00,47,319
5/31/2021 9:05,47,319
5/31/2021 9:10,47,320
5/31/2021 9:15,47,321
5/31/2021 9:20,47,321
5/31/2021 9:25,47,321
5/31/2021 9:30,47,321
5/31/2021 9:35,47,321
5/31/2021 9:40,47,321
5/31/2021 9:45,47,322
5/31/2021 9:50,47,322
5/31/2021 9:55,47,321
5/31/2021 10:00,47,322
5/31/2021 10:05,47,322
5/31/2021 10:10,47,323
5/31/2021 10:15,47,322
5/31/2021 10:20,47,322
5/31/2021 10:25,47,322
5/31/2021 10:30,47,322
5/31/2021 10:35,47,322
5/31/2021 10:40,47,323
5/31/2021 10:45,47,323
5/31/2021 10:50,47,323
5/31/2021 10:55,47,323
5/31/2021 11:00,47,322
5/31/2021 11:05,47,323
5/31/2021 11:10,47,324
5/31/2021 11:15,47,323
5/31/2021 11:20,47,323
5/31/2021 11:25,47,323
5/31/2021 11:30,47,324
5/31/2021 11:35,47,324
5/31/2021 11:40,47,324
5/31/2021 11:45,47,323
5/31/2021 11:50,47,324
5/31/2021 11:55,47,324
5/31/2021 12:00,47,324
5/31/2021 12:05,47,324
5/31/2021 12:10,47,324
5/31/2021 12:15,47,323
5/31/2021 12:20,47,324
5/31/2021 12:25,47,324
5/31/2021 12:30,47,323
5/31/2021 12:35,47,324
5/31/2021 12:40,47,324
5/31/2021 12:45,47,323
5/31/2021 12:50,47,323
5/31/2021 12:55,47,324
5/31/2021 13:00,47,323
5/31/2021 13:05,47,324
5/31/2021 13:10,47,323
5/31/2021 13:15,47,322
5/31/2021 13:20,47,323
5/31/2021 13:25,47,322
5/31/2021 13:30,47,322
5/31/2021 13:35,47,323
5/31/2021 13:40,47,323
5/31/2021 13:45,47,322
5/31/2021 13:50,47,322
5/31/2021 13:55,47,323
5/31/2021 14:00,47,323
5/31/2021 14:05,47,323
5/31/2021 14:10,47,323
5/31/2021 14:15,47,323
5/31/2021 14:20,47,323
5/31/2021 14:25,47,323
5/31/2021 14:30,47,323
5/31/2021 14:35,47,322
5/31/2021 14:40,47,323
5/31/2021 14:45,47,323
5/31/2021 14:50,47,322
5/31/2021 14:55,47,323
5/31/2021 15:00,47,323
5/31/2021 15:05,47,323
5/31/2021 15:10,47,322
5/31/2021 15:15,47,322
5/31/2021 15:20,47,322
5/31/2021 15:25,47,322
5/31/2021 15:30,47,322
5/31/2021 15:35,47,323
5/31/2021 15:40,47,322
5/31/2021 15:45,47,322
5/31/2021 15:50,47,323
5/31/2021 15:55,47,322
5/31/2021 16:00,47,323
5/31/2021 16:05,47,322
5/31/2021 16:10,47,323
5/31/2021 16:15,47,322
5/31/2021 16:20,47,323
5/31/2021 16:25,47,323
5/31/2021 16:30,47,323
5/31/2021 16:35,47,323
5/31/2021 16:40,47,322
5/31/2021 16:45,47,322
5/31/2021 16:50,47,323
5/31/2021 16:55,47,324
5/31/2021 17:00,47,324
5/31/2021 17:05,47,324
5/31/2021 17:10,47,324
5/31/2021 17:15,47,324
5/31/2021 17:20,47,324
5/31/2021 17:25,47,325
5/31/2021 17:30,47,325
5/31/2021 17:35,47,325
5/31/2021 17:40,47,325
5/31/2021 17:45,47,326
5/31/2021 17:50,47,327
5/31/2021 17:55,47,327
5/31/2021 18:00,47,327
5/31/2021 18:05,47,328
5/31/2021 18:10,47,327
5/31/2021 18:15,47,328
5/31/2021 18:20,47,328
5/31/2021 18:25,47,328
5/31/2021 18:30,47,329
5/31/2021 18:35,47,329
5/31/2021 18:40,47,330
5/31/2021 18:45,47,329
5/31/2021 18:50,47,331
5/31/2021 18:55,47,331
5/31/2021 19:00,47,332
5/31/2021 19:05,47,331
5/31/2021 19:10,47,332
5/31/2021 19:15,47,333
5/31/2021 19:20,47,333
5/31/2021 19:25,47,334
5/31/2021 19:30,47,335
5/31/2021 19:35,47,335
5/31/2021 19:40,47,335
5/31/2021 19:45,47,337
5/31/2021 19:50,47,338
5/31/2021 19:55,47,338
5/31/2021 20:00,47,338
5/31/2021 20:05,47,338
5/31/2021 20:10,47,339
5/31/2021 20:15,47,341
5/31/2021 20:20,47,342
5/31/2021 20:25,47,342
5/31/2021 20:30,47,343
5/31/2021 20:35,47,344
5/31/2021 20:40,47,345
5/31/2021 20:45,47,346
5/31/2021 20:50,47,346
5/31/2021 20:55,47,348
5/31/2021 21:00,47,348
5/31/2021 21:05,47,349
5/31/2021 21:10,47,350
5/31/2021 21:15,47,351
5/31/2021 21:20,47,352
5/31/2021 21:25,47,353
5/31/2021 21:30,47,354
5/31/2021 21:35,47,355
5/31/2021 21:40,47,357
5/31/2021 21:45,47,357
5/31/2021 21:50,47,358
5/31/2021 21:55,47,359
5/31/2021 22:00,47,359
5/31/2021 22:05,47,361
5/31/2021 22:10,47,361
5/31/2021 22:15,47,362
5/31/2021 22:20,47,364
5/31/2021 22:25,47,365
5/31/2021 22:30,47,366
5/31/2021 22:35,47,367
5/31/2021 22:40,47,368
5/31/2021 22:45,47,369
5/31/2021 22:50,47,370
5/31/2021 22:55,47,372
5/31/2021 23:00,47,373
5/31/2021 23:05,47,374
5/31/2021 23:10,47,375
5/31/2021 23:15,47,377
5/31/2021 23:20,47,377
5/31/2021 23:25,47,379
5/31/2021 23:30,47,381
5/31/2021 23:35,47,381
5/31/2021 23:40,47,383
5/31/2021 23:45,47,384
5/31/2021 23:50,47,385
5/31/2021 23:55,47,386
6/1/2021 0:00,47,386
6/1/2021 0:05,47,388
6/1/2021 0:10,47,391
6/1/2021 0:15,47,393
6/1/2021 0:20,47,393
6/1/2021 0:25,47,395
6/1/2021 0:30,47,396
6/1/2021 0:35,47,396
6/1/2021 0:40,47,396
6/1/2021 0:45,47,399
6/1/2021 0:50,47,400
6/1/2021 0:55,47,401
6/1/2021 1:00,47,404
6/1/2021 1:05,47,404
6/1/2021 1:10,47,406
6/1/2021 1:15,47,407
6/1/2021 1:20,47,409
6/1/2021 1:25,47,409
6/1/2021 1:30,47,412
6/1/2021 1:35,47,413
6/1/2021 1:40,47,414
6/1/2021 1:45,47,414
6/1/2021 1:50,47,418
6/1/2021 1:55,47,418
6/1/2021 2:00,47,420
6/1/2021 2:05,47,419
6/1/2021 2:10,47,422
6/1/2021 2:15,47,423
6/1/2021 2:20,47,423
6/1/2021 2:25,47,425
6/1/2021 2:30,47,427
6/1/2021 2:35,47,429
6/1/2021 2:40,47,429
6/1/2021 2:45,47,431
6/1/2021 2:50,47,431
6/1/2021 2:55,47,434
6/1/2021 3:00,47,435
6/1/2021 3:05,47,436
6/1/2021 3:10,47,437
6/1/2021 3:15,47,437
6/1/2021 3:20,47,439
6/1/2021 3:25,47,439
6/1/2021 3:30,47,442
6/1/2021 3:35,47,443
6/1/2021 3:40,47,445
6/1/2021 3:45,47,446
6/1/2021 3:50,47,445
6/1/2021 3:55,47,447
6/1/2021 4:00,47,448
6/1/2021 4:05,47,449
6/1/2021 4:10,47,451
6/1/2021 4:15,47,452
6/1/2021 4:20,47,453
6/1/2021 4:25,47,454
6/1/2021 4:30,47,454
6/1/2021 4:35,47,455
6/1/2021 4:40,47,456
6/1/2021 4:45,47,456
6/1/2021 4:50,47,459
6/1/2021 4:55,47,461
6/1/2021 5:00,47,461
6/1/2021 5:05,47,462
6/1/2021 5:10,47,462
6/1/2021 5:15,47,463
6/1/2021 5:20,47,465
6/1/2021 5:25,47,465
6/1/2021 5:30,47,466
6/1/2021 5:35,47,468
6/1/2021 5:40,47,468
6/1/2021 5:45,47,470
6/1/2021 5:50,47,470
6/1/2021 5:55,47,468
6/1/2021 6:00,47,471
6/1/2021 6:05,47,470
6/1/2021 6:10,47,471
6/1/2021 6:15,47,473
6/1/2021 6:20,47,473
6/1/2021 6:25,47,472
6/1/2021 6:30,47,473
6/1/2021 6:35,47,475
6/1/2021 6:40,47,474
6/1/2021 6:45,47,474
6/1/2021 6:50,47,476
6/1/2021 6:55,47,475
6/1/2021 7:00,47,478
6/1/2021 7:05,47,476
6/1/2021 7:10,47,477
6/1/2021 7:15,47,478
6/1/2021 7:20,47,478
6/1/2021 7:25,47,480
6/1/2021 7:30,47,479
6/1/2021 7:35,47,478
6/1/2021 7:40,47,479
6/1/2021 7:45,47,480
6/1/2021 7:50,47,478
6/1/2021 7:55,47,481
6/1/2021 8:00,47,481
6/1/2021 8:05,47,479
6/1/2021 8:10,47,480
6/1/2021 8:15,47,479
6/1/2021 8:20,47,480
6/1/2021 8:25,47,479
6/1/2021 8:30,47,479
6/1/2021 8:35,47,480
6/1/2021 8:40,47,478
6/1/2021 8:45,47,479
6/1/2021 8:50,47,480
6/1/2021 8:55,47,479
6/1/2021 9:00,47,478
6/1/2021 9:05,47,478
6/1/2021 9:10,47,480
6/1/2021 9:15,47,479
6/1/2021 9:20,47,478
6/1/2021 9:25,47,479
6/1/2021 9:30,47,476
6/1/2021 9:35,47,478
6/1/2021 9:40,47,476
6/1/2021 9:45,47,476
6/1/2021 9:50,47,477
6/1/2021 9:55,47,476
6/1/2021 10:00,47,475
6/1/2021 10:05,47,475
6/1/2021 10:10,47,474
6/1/2021 10:15,47,474
6/1/2021 10:20,47,475
6/1/2021 10:25,47,474
6/1/2021 10:30,47,474
6/1/2021 10:35,47,473
6/1/2021 10:40,47,472
6/1/2021 10:45,47,472
6/1/2021 10:50,47,471
6/1/2021 10:55,47,469
6/1/2021 11:00,47,470
6/1/2021 11:05,47,470
6/1/2021 11:10,47,469
6/1/2021 11:15,47,468
6/1/2021 11:20,47,470
6/1/2021 11:25,47,469
6/1/2021 11:30,47,467
6/1/2021 11:35,47,467
6/1/2021 11:40,47,467
6/1/2021 11:45,47,466
6/1/2021 11:50,47,466
6/1/2021 11:55,47,466
6/1/2021 12:00,47,463
6/1/2021 12:05,47,464
6/1/2021 12:10,47,463
6/1/2021 12:15,47,463
6/1/2021 12:20,47,463
6/1/2021 12:25,47,461
6/1/2021 12:30,47,461
6/1/2021 12:35,47,461
6/1/2021 12:40,47,461
6/1/2021 12:45,47,461
6/1/2021 12:50,47,460
6/1/2021 12:55,47,458
6/1/2021 13:00,47,457
6/1/2021 13:05,47,458
6/1/2021 13:10,47,458
6/1/2021 13:15,47,456
6/1/2021 13:20,47,457
6/1/2021 13:25,47,455
6/1/2021 13:30,47,455
6/1/2021 13:35,47,455
6/1/2021 13:40,47,454
6/1/2021 13:45,47,455
6/1/2021 13:50,47,454
6/1/2021 13:55,47,452
6/1/2021 14:00,47,453
6/1/2021 14:05,47,451
6/1/2021 14:10,47,451
6/1/2021 14:15,47,450
6/1/2021 14:20,47,450
6/1/2021 14:25,47,449
6/1/2021 14:30,47,449
6/1/2021 14:35,47,450
6/1/2021 14:40,47,448
6/1/2021 14:45,47,449
6/1/2021 14:50,47,448
6/1/2021 14:55,47,448
6/1/2021 15:00,47,447
6/1/2021 15:05,47,448
6/1/2021 15:10,47,447
6/1/2021 15:15,47,446
6/1/2021 15:20,47,447
6/1/2021 15:25,47,445
6/1/2021 15:30,47,445
6/1/2021 15:35,47,445
6/1/2021 15:40,47,444
6/1/2021 15:45,47,444
6/1/2021 15:50,47,445
6/1/2021 15:55,47,444
6/1/2021 16:00,47,444
6/1/2021 16:05,47,445
6/1/2021 16:10,47,444
6/1/2021 16:15,47,445
6/1/2021 16:20,47,446
6/1/2021 16:25,47,444
6/1/2021 16:30,47,444
6/1/2021 16:35,47,444
6/1/2021 16:40,47,445
6/1/2021 16:45,47,445
6/1/2021 16:50,47,445
6/1/2021 16:55,47,445
6/1/2021 17:00,47,444
6/1/2021 17:05,47,446
6/1/2021 17:10,47,447
6/1/2021 17:15,47,446
6/1/2021 17:20,47,446
6/1/2021 17:25,47,447
6/1/2021 17:30,47,447
6/1/2021 17:35,47,447
6/1/2021 17:40,47,448
6/1/2021 17:45,47,448
6/1/2021 17:50,47,449
6/1/2021 17:55,47,451
6/1/2021 18:00,47,450
6/1/2021 18:05,47,453
6/1/2021 18:10,47,453
6/1/2021 18:15,47,452
6/1/2021 18:20,47,455
6/1/2021 18:25,47,454
6/1/2021 18:30,47,455
6/1/2021 18:35,47,457
6/1/2021 18:40,47,458
6/1/2021 18:45,47,459
6/1/2021 18:50,47,460
6/1/2021 18:55,47,461
6/1/2021 19:00,47,461
6/1/2021 19:05,47,464
6/1/2021 19:10,47,464
6/1/2021 19:15,47,463
6/1/2021 19:20,47,465
6/1/2021 19:25,47,466
6/1/2021 19:30,47,469
6/1/2021 19:35,47,469
6/1/2021 19:40,47,470
6/1/2021 19:45,47,472
6/1/2021 19:50,47,473
6/1/2021 19:55,47,475
6/1/2021 20:00,47,475
6/1/2021 20:05,47,476
6/1/2021 20:10,47,479
6/1/2021 20:15,47,481
6/1/2021 20:20,47,481
6/1/2021 20:25,47,484
6/1/2021 20:30,47,486
6/1/2021 20:35,47,488
6/1/2021 20:40,47,488
6/1/2021 20:45,47,491
6/1/2021 20:50,47,492
6/1/2021 20:55,47,492
6/1/2021 21:00,47,496
6/1/2021 21:05,47,497
6/1/2021 21:10,47,497
6/1/2021 21:15,47,501
6/1/2021 21:20,47,501
6/1/2021 21:25,47,503
6/1/2021 21:30,47,505
6/1/2021 21:35,47,507
6/1/2021 21:40,47,509
6/1/2021 21:45,47,510
6/1/2021 21:50,47,512
6/1/2021 21:55,47,513
6/1/2021 22:00,47,516
6/1/2021 22:05,47,517
6/1/2021 22:10,47,519
6/1/2021 22:15,47,521
6/1/2021 22:20,47,523
6/1/2021 22:25,47,526
6/1/2021 22:30,47,527
6/1/2021 22:35,47,530
6/1/2021 22:40,47,533
6/1/2021 22:45,47,533
6/1/2021 22:50,47,535
6/1/2021 22:55,47,537
6/1/2021 23:00,47,539
6/1/2021 23:05,47,543
6/1/2021 23:10,47,545
6/1/2021 23:15,47,545
